,device_1_plugged_in,device_2_plugged_in,device_3_plugged_in,device_4_plugged_in,device_5_plugged_in,device_6_plugged_in,device_7_plugged_in,device_1_kWh_charged,device_2_kWh_charged,device_3_kWh_charged,device_4_kWh_charged,device_5_kWh_charged,device_6_kWh_charged,device_7_kWh_charged
2023-10-12 00:00:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 00:15:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 00:30:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 00:45:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 01:00:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 01:15:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 01:30:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 01:45:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 02:00:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 02:15:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 02:30:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 02:45:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 03:00:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 03:15:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 03:30:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 03:45:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 04:00:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 04:15:00+00:00,True,True,False,False,False,True,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.09885257821869488,0.0
2023-10-12 04:30:00+00:00,True,True,False,False,False,False,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:45:00+00:00,True,True,False,False,False,False,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 05:00:00+00:00,True,True,False,False,False,False,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 05:15:00+00:00,True,True,False,False,False,False,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 05:30:00+00:00,True,True,False,False,False,False,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 05:45:00+00:00,True,True,False,False,False,False,False,0.5740525788888889,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 06:00:00+00:00,False,True,False,False,False,False,False,0.0,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 06:15:00+00:00,False,True,False,False,False,False,False,0.0,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 06:30:00+00:00,False,True,False,False,False,False,False,0.0,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 06:45:00+00:00,False,True,False,False,False,False,False,0.0,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 07:00:00+00:00,False,True,False,False,False,False,False,0.0,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 07:15:00+00:00,False,True,False,False,False,False,False,0.0,0.8411820501792114,0.0,0.0,0.0,0.0,0.0
2023-10-12 07:30:00+00:00,False,True,True,False,False,False,False,0.0,0.8411820501792114,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 07:45:00+00:00,False,True,True,False,False,False,False,0.0,0.8411820501792114,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 08:00:00+00:00,False,True,True,False,False,False,False,0.0,0.8411820501792114,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 08:15:00+00:00,False,True,True,False,False,False,False,0.0,0.8411820501792114,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 08:30:00+00:00,False,True,True,False,False,False,False,0.0,0.8411820501792114,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 08:45:00+00:00,False,True,True,False,False,False,False,0.0,0.8411820501792114,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 09:00:00+00:00,False,True,True,False,False,False,False,0.0,0.8411820501792114,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 09:15:00+00:00,False,True,True,False,False,False,False,0.0,0.8411820501792114,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 09:30:00+00:00,False,True,True,False,False,False,False,0.0,0.8411820501792114,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 09:45:00+00:00,False,True,True,False,False,False,False,0.0,0.8411820501792114,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 10:00:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 10:15:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 10:30:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 10:45:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 11:00:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 11:15:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 11:30:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 11:45:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 12:00:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 12:15:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 12:30:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 12:45:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 13:00:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 13:15:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 13:30:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 13:45:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 14:00:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 14:15:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 14:30:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 14:45:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 15:00:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 15:15:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 15:30:00+00:00,True,False,True,False,False,False,True,4.4589755,0.0,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 15:45:00+00:00,True,False,True,False,False,False,True,4.4589755,0.0,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 16:00:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 16:15:00+00:00,True,False,True,False,False,False,True,0.6782614104938269,0.0,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 16:30:00+00:00,True,False,True,False,False,False,True,0.6782614104938269,0.0,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 16:45:00+00:00,True,False,True,False,False,False,True,0.6782614104938269,0.0,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 17:00:00+00:00,True,False,True,False,False,False,True,0.6782614104938269,0.0,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 17:15:00+00:00,True,True,True,False,False,False,True,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 17:30:00+00:00,True,True,True,False,False,False,True,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 17:45:00+00:00,True,True,True,False,False,False,True,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,1.2211977777777778
2023-10-12 18:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 18:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 18:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 18:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 19:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 19:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 19:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 19:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 20:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 20:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 20:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 20:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 21:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 21:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 21:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 21:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 22:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 22:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 22:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 22:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 23:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 23:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 23:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-12 23:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 00:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 00:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 00:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 00:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 01:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 01:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 01:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 01:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 02:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 02:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 02:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 02:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 03:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 03:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 03:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 03:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 04:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 04:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 04:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 04:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 05:00:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 05:15:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 05:30:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 05:45:00+00:00,True,True,True,False,False,False,False,0.6782614104938269,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 06:00:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 06:15:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 06:30:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 06:45:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 07:00:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 07:15:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 07:30:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 07:45:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 08:00:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 08:15:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 08:30:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 08:45:00+00:00,False,True,True,False,False,False,False,0.0,0.5317576505376345,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 09:00:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 09:15:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 09:30:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 09:45:00+00:00,False,False,True,False,False,False,False,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.0
2023-10-13 10:00:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 10:15:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 10:30:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 10:45:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 11:00:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 11:15:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 11:30:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 11:45:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 12:00:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 12:15:00+00:00,True,False,True,False,False,False,True,1.7961147222222225,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 12:30:00+00:00,True,False,True,False,False,False,True,1.7961147222222225,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 12:45:00+00:00,True,False,True,False,False,False,True,1.7961147222222225,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 13:00:00+00:00,True,False,True,False,False,False,True,1.7961147222222225,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 13:15:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 13:30:00+00:00,False,False,True,False,False,False,True,0.0,0.0,2.0903917880208334,0.0,0.0,0.0,0.7224173074074075
2023-10-13 13:45:00+00:00,False,True,True,False,False,True,True,0.0,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.7224173074074075
2023-10-13 14:00:00+00:00,False,True,True,False,False,True,False,0.0,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 14:15:00+00:00,False,True,True,False,False,True,False,0.0,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 14:30:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 14:45:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 15:00:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 15:15:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 15:30:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 15:45:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 16:00:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 16:15:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 16:30:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 16:45:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 17:00:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 17:15:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 17:30:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 17:45:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 18:00:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 18:15:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 18:30:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 18:45:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 19:00:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 19:15:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 19:30:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 19:45:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 20:00:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 20:15:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 20:30:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 20:45:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 21:00:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 21:15:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 21:30:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 21:45:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 22:00:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 22:15:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 22:30:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 22:45:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 23:00:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 23:15:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
2023-10-13 23:30:00+00:00,True,True,True,False,False,True,False,0.19402038584474882,0.6093980572916665,2.0903917880208334,0.0,0.0,0.13718657507309942,0.0
